icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
4400b3,EJU51FT ,Austria,1764668077,1764668077,3.0762,52.7719,6050.28,False,177.33,113.96,-9.75,,5951.22,7625,False,0,2025-12-02 09:34:39+00:00
4400b2,EJU36KH ,Austria,1764668078,1764668078,-9.0421,36.7028,11887.2,False,216.77,199.98,0.0,,12001.5,3701,False,0,2025-12-02 09:34:39+00:00
408064,WUK33NY ,United Kingdom,1764668078,1764668078,11.1717,48.6989,10668.0,False,234.31,136.07,0.0,,10706.1,2707,False,0,2025-12-02 09:34:39+00:00
471f41,WZZ58BJ ,Hungary,1764668078,1764668078,9.2851,52.7749,11285.22,False,231.51,89.36,-0.33,,11262.36,4735,False,0,2025-12-02 09:34:39+00:00
4400dc,EJU69LX ,Austria,1764668077,1764668078,26.1909,36.8274,11269.98,False,233.12,161.61,0.33,,11422.38,7404,False,0,2025-12-02 09:34:39+00:00
3c674d,DLH67E  ,Germany,1764668077,1764668078,7.7488,47.9139,10058.4,False,228.41,198.92,0.0,,10104.12,1000,False,0,2025-12-02 09:34:39+00:00
4400e9,TJS2    ,Austria,1764668078,1764668078,14.1216,36.1123,2209.8,False,107.73,213.31,-5.2,,2308.86,,False,0,2025-12-02 09:34:39+00:00
40804e,WUK7VS  ,United Kingdom,1764668078,1764668078,25.2977,47.5887,5676.9,False,173.75,100.58,-10.08,,5722.62,4631,False,0,2025-12-02 09:34:39+00:00
408052,EZY5739 ,United Kingdom,1764668077,1764668077,-7.8223,35.2719,11902.44,False,231.57,175.92,0.0,,12062.46,2060,False,0,2025-12-02 09:34:39+00:00
34440a,VLG5SQ  ,Spain,1764668077,1764668078,9.5317,41.0733,10355.58,False,242.12,81.94,0.33,,10424.16,1000,False,0,2025-12-02 09:34:39+00:00
34440b,VLG3BK  ,Spain,1764668078,1764668078,-0.7612,39.3833,10988.04,False,241.36,39.12,0.65,,11071.86,6244,False,0,2025-12-02 09:34:39+00:00
471f3d,WMT6080 ,Hungary,1764668078,1764668078,13.7358,45.0544,11277.6,False,228.27,125.55,0.0,,11254.74,0262,False,0,2025-12-02 09:34:39+00:00
344417,IBE0585 ,Spain,1764668078,1764668078,-1.7128,43.554,10980.42,False,250.42,22.72,0.0,,10896.6,1000,False,0,2025-12-02 09:34:39+00:00
40803f,TOM6LG  ,United Kingdom,1764668078,1764668078,-7.9301,51.3299,11582.4,False,219.96,207.28,0.0,,11193.78,5466,False,0,2025-12-02 09:34:39+00:00
440cbe,EJU19BM ,Austria,1764668078,1764668078,4.1949,52.4701,2598.42,False,130.68,111.72,-3.58,,2537.46,2257,False,0,2025-12-02 09:34:39+00:00
3c6704,DLH415  ,Germany,1764668078,1764668078,-5.6188,50.4007,12496.8,False,266.17,76.93,0.0,,12161.52,,False,0,2025-12-02 09:34:39+00:00
45a9cb,OYJNK   ,Denmark,1764668078,1764668078,12.15,55.6031,182.88,False,38.03,210.03,-4.23,,190.5,7000,False,0,2025-12-02 09:34:39+00:00
440cc1,EJU34YP ,Austria,1764668077,1764668077,0.037,48.1617,10858.5,False,191.46,231.44,3.25,,10713.72,7660,False,0,2025-12-02 09:34:39+00:00
440cc3,OEXHY   ,Austria,1764668078,1764668078,8.6024,49.6367,175.26,False,1.63,161.57,-0.33,,228.6,7000,False,0,2025-12-02 09:34:39+00:00
3c6713,DLH413  ,Germany,1764668078,1764668078,11.1784,48.6118,4602.48,False,193.38,114.52,-10.73,,4648.2,5203,False,0,2025-12-02 09:34:39+00:00
471f35,WZZ8KQ  ,Hungary,1764668078,1764668078,19.4121,43.4719,10668.0,False,232.18,100.34,0.0,,10660.38,0410,False,0,2025-12-02 09:34:39+00:00
471f36,WZZ5425 ,Hungary,1764668078,1764668078,18.0363,47.9569,6858.0,False,202.86,108.48,-4.88,,6880.86,1000,False,0,2025-12-02 09:34:39+00:00
440cab,AUA332  ,Austria,1764668078,1764668079,-0.3115,51.2822,1912.62,False,141.88,135.59,0.0,,1851.66,4745,False,0,2025-12-02 09:34:39+00:00
440cac,AUA693L ,Austria,1764668078,1764668078,16.7042,48.0393,1920.24,False,128.68,88.17,9.75,,1965.96,,False,0,2025-12-02 09:34:39+00:00
471f38,WZZ8182 ,Hungary,1764668078,1764668078,6.0225,43.072,10980.42,False,238.48,58.68,-0.33,,11033.76,1000,False,0,2025-12-02 09:34:39+00:00
4951ef,TAP1270 ,Portugal,1764668078,1764668078,14.7675,47.0179,8641.08,False,202.93,67.34,-10.08,,8656.32,1141,False,0,2025-12-02 09:34:39+00:00
471f06,WMT5151 ,Hungary,1764668078,1764668078,26.881,43.6524,8145.78,False,177.39,304.84,-5.2,,8206.74,2240,False,0,2025-12-02 09:34:39+00:00
471f04,WZZ68LS ,Hungary,1764668077,1764668077,22.948,40.5241,,True,2.57,180.0,,,,,False,0,2025-12-02 09:34:39+00:00
40809b,GPJCS   ,United Kingdom,1764668078,1764668078,1.3851,53.2326,1074.42,False,80.61,8.44,0.0,,1013.46,,False,0,2025-12-02 09:34:39+00:00
46c9a1,AEZ2021 ,Greece,1764668078,1764668078,9.5504,44.5562,6827.52,False,190.24,307.09,-8.13,,6865.62,1000,False,0,2025-12-02 09:34:39+00:00
4008ad,BAW976K ,United Kingdom,1764668078,1764668078,10.7055,52.5754,9151.62,False,244.62,87.35,-10.08,,9189.72,4644,False,0,2025-12-02 09:34:39+00:00
5003f9,T7CMG   ,San Marino,1764668078,1764668078,8.857,46.3225,8915.4,False,160.89,353.94,-5.53,,8983.98,6264,False,0,2025-12-02 09:34:39+00:00
4008ae,SHT19S  ,United Kingdom,1764668078,1764668078,-3.051,54.9578,11871.96,False,208.23,176.46,0.33,,11475.72,,False,0,2025-12-02 09:34:39+00:00
4008b3,BAW474K ,United Kingdom,1764668078,1764668078,1.9333,41.3264,1219.2,False,121.81,21.04,0.0,,1264.92,2064,False,0,2025-12-02 09:34:39+00:00
4008b1,BAW5DW  ,United Kingdom,1764668078,1764668078,-0.691,51.4541,1805.94,False,124.95,248.51,18.21,,1714.5,2234,False,0,2025-12-02 09:34:39+00:00
3edbf7,DKYGL   ,Germany,1764668078,1764668078,12.4546,47.7427,861.06,False,32.88,69.86,-1.95,,922.02,,False,0,2025-12-02 09:34:39+00:00
4951ce,TAP1922 ,Portugal,1764668078,1764668078,-9.0065,40.9103,4693.92,False,176.72,12.78,-10.73,,4770.12,3341,False,0,2025-12-02 09:34:39+00:00
c02ed9,ACA56   ,Canada,1764668078,1764668078,2.0193,46.1817,11277.6,False,249.24,107.91,-0.33,,11209.02,2360,False,0,2025-12-02 09:34:39+00:00
3c6582,DLH7CH  ,Germany,1764667806,1764667806,11.8048,48.3448,434.34,False,71.98,263.43,-3.25,,541.02,1000,False,0,2025-12-02 09:34:39+00:00
407b54,WUK5303 ,United Kingdom,1764668078,1764668078,17.621,47.5246,10675.62,False,233.45,124.5,0.0,,10622.28,4640,False,0,2025-12-02 09:34:39+00:00
4cc278,ICE204  ,Iceland,1764668078,1764668078,2.6787,59.9969,11887.2,False,221.83,128.6,0.0,,11536.68,,False,0,2025-12-02 09:34:39+00:00
3c658c,DLH178  ,Germany,1764668078,1764668078,13.2441,51.9138,5120.64,False,182.91,63.07,-10.4,,5196.84,1000,False,0,2025-12-02 09:34:39+00:00
505cea,SEU7844 ,Slovakia,1764668078,1764668078,24.4386,41.6295,10972.8,False,223.58,340.23,0.0,,11010.9,1176,False,0,2025-12-02 09:34:39+00:00
3c658e,DLH1558 ,Germany,1764668079,1764668079,21.1499,48.0562,11285.22,False,237.02,106.39,-0.33,,11216.64,1000,False,0,2025-12-02 09:34:39+00:00
aa44ad,UAL942  ,United States,1764668078,1764668078,-9.7511,38.7046,2606.04,False,157.46,125.56,-5.53,,2705.1,4274,False,0,2025-12-02 09:34:39+00:00
3c6599,DLH8HH  ,Germany,1764668078,1764668078,9.7016,50.9365,5722.62,False,176.34,189.57,-7.8,,5783.58,1361,False,0,2025-12-02 09:34:39+00:00
3c6597,DLH6TY  ,Germany,1764668078,1764668078,14.7697,48.0533,8747.76,False,225.1,274.85,-5.2,,8763.0,1000,False,0,2025-12-02 09:34:39+00:00
39d315,TVF19CV ,France,1764668078,1764668078,0.6014,41.2168,12192.0,False,238.22,10.7,0.33,,12176.76,5573,False,0,2025-12-02 09:34:39+00:00
407b2c,NHZ653  ,United Kingdom,1764668078,1764668078,-1.243,57.4524,1104.9,False,92.26,63.15,0.0,,960.12,,False,0,2025-12-02 09:34:39+00:00
39d318,TVF73BP ,France,1764668075,1764668078,3.5658,38.2719,10584.18,False,219.88,326.64,5.53,,10690.86,5576,False,0,2025-12-02 09:34:39+00:00
40820e,EXS39AQ ,United Kingdom,1764668078,1764668078,5.0771,57.4994,10668.0,False,273.91,21.02,0.0,,10424.16,6020,False,0,2025-12-02 09:34:39+00:00
43eed2,EAGLE4  ,United Kingdom,1764668049,1764668049,-0.9847,36.4839,1783.08,False,91.34,62.86,5.85,,1836.42,,False,0,2025-12-02 09:34:39+00:00
4402a3,AUA132P ,Austria,1764668045,1764668045,16.57,48.119,,True,9.26,295.31,,,,1000,False,0,2025-12-02 09:34:39+00:00
4690fa,AEE991  ,Greece,1764668078,1764668078,24.8175,38.2079,6286.5,False,200.5,228.74,-11.05,,6461.76,5373,False,0,2025-12-02 09:34:39+00:00
710411,SVA227  ,Saudi Arabia,1764668078,1764668078,13.9445,36.2301,11582.4,False,225.39,279.59,0.0,,11673.84,,False,0,2025-12-02 09:34:39+00:00
408213,EXS127V ,United Kingdom,1764668078,1764668078,-1.3799,50.9305,10279.38,False,198.26,202.91,5.2,,10012.68,2221,False,0,2025-12-02 09:34:39+00:00
408210,EXS303T ,United Kingdom,1764668077,1764668077,-5.0073,50.4473,,True,0.0,300.94,,,,3773,False,0,2025-12-02 09:34:39+00:00
39d30e,TVF58WJ ,France,1764668078,1764668078,5.7385,48.2115,10668.0,False,228.85,103.26,0.0,,10660.38,0671,False,0,2025-12-02 09:34:39+00:00
4690e9,AEE545  ,Greece,1764668078,1764668078,27.6124,37.7702,10972.8,False,215.84,318.87,0.0,,11102.34,7354,False,0,2025-12-02 09:34:39+00:00
4690e5,AEE96T  ,Greece,1764668077,1764668078,24.2563,42.1571,11247.12,False,218.03,189.51,0.33,,11262.36,1331,False,0,2025-12-02 09:34:39+00:00
a809a8,N617KH  ,United States,1764668078,1764668078,-2.1941,52.0745,845.82,False,71.82,174.66,-0.33,,777.24,0017,False,0,2025-12-02 09:34:39+00:00
3c6549,LHX3YW  ,Germany,1764668079,1764668079,3.8214,51.6339,11582.4,False,211.61,284.07,-0.33,,11437.62,0615,False,0,2025-12-02 09:34:39+00:00
3c7879,CFG1MN  ,Germany,1764668078,1764668078,7.6012,47.371,9829.8,False,222.86,217.21,6.83,,9883.14,2524,False,0,2025-12-02 09:34:39+00:00
4690e4,AEE1DM  ,Greece,1764668078,1764668078,11.745,48.2508,2156.46,False,136.58,141.58,9.1,,2209.8,4364,False,0,2025-12-02 09:34:39+00:00
4690e2,AEE9W   ,Greece,1764668078,1764668078,16.1361,45.8139,10363.2,False,224.12,328.13,-0.33,,10325.1,5612,False,0,2025-12-02 09:34:39+00:00
3c786c,CFG7HD  ,Germany,1764668078,1764668078,-4.6195,38.8893,11285.22,False,202.63,224.49,0.0,,11308.08,3725,False,0,2025-12-02 09:34:39+00:00
4b5da5,TE24    ,Switzerland,1764668073,1764668078,8.5562,47.455,,True,0.32,174.38,,,,,False,0,2025-12-02 09:34:39+00:00
3c4b34,DLH511  ,Germany,1764668071,1764668078,8.5875,50.0403,114.3,False,81.71,249.74,-0.98,,182.88,1000,False,0,2025-12-02 09:34:39+00:00
407b8e,BAW676  ,United Kingdom,1764668076,1764668076,21.6751,44.0166,11277.6,False,242.46,121.46,0.0,,11269.98,4621,False,0,2025-12-02 09:34:39+00:00
407b8f,SHT7R   ,United Kingdom,1764668078,1764668078,-1.7845,52.466,7985.76,False,164.8,161.62,-9.1,,7741.92,5263,False,0,2025-12-02 09:34:39+00:00
4b5da2,TE21    ,Switzerland,1764668076,1764668078,8.552,47.4608,,True,0.13,267.19,,,,,False,0,2025-12-02 09:34:39+00:00
3c4b29,DLH455  ,Germany,1764668075,1764668075,8.5439,50.0346,,True,8.23,340.31,,,,3453,False,0,2025-12-02 09:34:39+00:00
39e68b,AFR32DM ,France,1764668078,1764668078,10.4747,49.7834,11277.6,False,221.98,106.84,0.0,,11277.6,1000,False,0,2025-12-02 09:34:39+00:00
39e68e,AFR27QM ,France,1764668078,1764668078,4.2182,48.6082,9311.64,False,210.74,116.38,5.85,,9296.4,1000,False,0,2025-12-02 09:34:39+00:00
4690f9,AEE4382 ,Greece,1764668078,1764668079,11.0345,47.0836,11582.4,False,222.29,314.16,0.0,,11590.02,1000,False,0,2025-12-02 09:34:39+00:00
348046,ECOGG   ,Spain,1764668078,1764668078,2.1891,41.0054,3048.0,False,89.73,192.92,0.0,,3101.34,,False,0,2025-12-02 09:34:39+00:00
3c654d,LHX2EL  ,Germany,1764668003,1764668003,11.7962,48.3578,,True,7.72,84.38,,,,4635,False,0,2025-12-02 09:34:39+00:00
3c654a,LHX1KK  ,Germany,1764668078,1764668078,0.152,51.734,8183.88,False,193.81,281.64,-4.23,,8001.0,6662,False,0,2025-12-02 09:34:39+00:00
408276,ULR97B  ,United Kingdom,1764668071,1764668078,-1.2122,57.8316,792.48,False,67.01,218.45,0.33,,640.08,,False,0,2025-12-02 09:34:39+00:00
4690ea,AEE34   ,Greece,1764668078,1764668078,10.6648,48.6757,10066.02,False,237.25,133.59,7.48,,10104.12,6424,False,0,2025-12-02 09:34:39+00:00
3c4b2b,DLH457  ,Germany,1764668078,1764668078,7.593,50.1337,4274.82,False,219.84,110.98,-13.0,,4312.92,1151,False,0,2025-12-02 09:34:39+00:00
3c6552,LHX5MA  ,Germany,1764668078,1764668079,-4.9229,53.7463,4907.28,False,183.94,273.21,-15.28,,4724.4,0612,False,0,2025-12-02 09:34:39+00:00
c07e0b,AMBSH12 ,Canada,1764668078,1764668078,13.0471,42.6511,4899.66,False,171.79,161.67,0.65,,4953.0,1612,False,0,2025-12-02 09:34:39+00:00
39e682,AFR35RW ,France,1764668077,1764668078,11.1976,44.4553,2575.56,False,126.08,117.19,-6.83,,2636.52,1000,False,0,2025-12-02 09:34:39+00:00
408262,EXS12LR ,United Kingdom,1764668078,1764668078,-0.0434,49.8826,11887.2,False,205.54,169.62,-0.33,,11681.46,0514,False,0,2025-12-02 09:34:39+00:00
39e688,AFR83WJ ,France,1764668078,1764668078,8.8872,51.3735,11582.4,False,206.89,249.63,0.33,,11551.92,1000,False,0,2025-12-02 09:34:39+00:00
3c654e,LHX3FN  ,Germany,1764668078,1764668078,0.9414,51.3102,7338.06,False,217.83,100.75,10.4,,7208.52,0563,False,0,2025-12-02 09:34:39+00:00
3430c1,INR2100 ,Spain,1764667879,1764667879,-0.4712,38.44,106.68,False,0.0,0.0,0.0,,182.88,,False,0,2025-12-02 09:34:39+00:00
3c6566,OCN2103 ,Germany,1764668078,1764668078,7.2801,50.0089,4023.36,False,189.82,68.37,-10.4,,4053.84,1000,False,0,2025-12-02 09:34:39+00:00
c08509,ACA50   ,Canada,1764668078,1764668078,2.8506,52.2051,10668.0,False,247.65,96.8,0.33,,10492.74,2207,False,0,2025-12-02 09:34:39+00:00
3c6565,OCN975  ,Germany,1764668078,1764668078,-2.1523,51.0345,11894.82,False,256.54,87.01,-0.33,,11605.26,1163,False,0,2025-12-02 09:34:39+00:00
39e693,AFR51DP ,France,1764668078,1764668078,5.0703,48.3197,10668.0,False,228.77,115.01,0.33,,10652.76,1000,False,0,2025-12-02 09:34:39+00:00
408251,LOG82HT ,United Kingdom,1764668078,1764668078,-1.8956,57.6901,4876.8,False,130.02,215.01,-0.65,,4625.34,,False,0,2025-12-02 09:34:39+00:00
39e695,AFR47CQ ,France,1764668078,1764668078,4.4655,48.0123,7002.78,False,216.25,317.31,-8.45,,7048.5,1000,False,0,2025-12-02 09:34:39+00:00
39e697,AFR97DW ,France,1764668078,1764668078,2.4045,48.9154,2697.48,False,136.33,155.95,14.31,,2659.38,1000,False,0,2025-12-02 09:34:39+00:00
408254,GRGAH   ,United Kingdom,1764668078,1764668078,-2.3383,51.8275,1188.72,False,63.97,78.87,0.33,,1120.14,1177,False,0,2025-12-02 09:34:39+00:00
39e698,AFR76FW ,France,1764668078,1764668078,1.2193,49.8077,5478.78,False,185.49,145.74,-4.88,,5410.2,2201,False,0,2025-12-02 09:34:39+00:00
4cc27f,ICE8K   ,Iceland,1764668078,1764668078,-9.9979,54.5197,11285.22,False,236.9,121.41,0.0,,10789.92,6321,False,0,2025-12-02 09:34:39+00:00
39e690,AFR25TM ,France,1764668078,1764668078,7.8782,45.5384,11582.4,False,216.2,304.82,0.0,,11612.88,1000,False,0,2025-12-02 09:34:39+00:00
3c6572,DLH440  ,Germany,1764668078,1764668078,8.5846,50.0465,,True,7.46,70.31,,,,0120,False,0,2025-12-02 09:34:39+00:00
40823c,EXS84FN ,United Kingdom,1764668078,1764668078,-7.7646,52.6605,10972.8,False,222.75,216.74,-0.33,,10561.32,4231,False,0,2025-12-02 09:34:39+00:00
a88194,SERCE11 ,United States,1764668077,1764668078,28.757,40.9745,220.98,False,54.65,86.22,0.0,,335.28,,False,0,2025-12-02 09:34:39+00:00
aae2fa,N800MK  ,United States,1764668078,1764668078,8.8,44.0891,10302.24,False,249.87,49.26,-4.23,,10347.96,7450,False,0,2025-12-02 09:34:39+00:00
0a004a,DAH2006 ,Algeria,1764668078,1764668078,-1.9635,40.1277,6667.5,False,180.28,298.83,-10.08,,6751.32,4423,False,0,2025-12-02 09:34:39+00:00
3443d1,VLG62DV ,Spain,1764668078,1764668078,6.2127,46.4761,10965.18,False,224.1,315.74,0.0,,10988.04,1000,False,0,2025-12-02 09:34:39+00:00
3c64a2,DLH97V  ,Germany,1764668078,1764668078,5.2685,49.5981,10668.0,False,217.48,266.61,0.33,,10637.52,2547,False,0,2025-12-02 09:34:39+00:00
c0103e,ACA842  ,Canada,1764668078,1764668078,4.7746,50.8039,10782.3,False,245.02,109.12,-6.83,,10683.24,5220,False,0,2025-12-02 09:34:39+00:00
4080fe,NHZ25   ,United Kingdom,1764667929,1764667929,-3.6681,53.9632,274.32,False,20.01,226.04,-2.28,,220.98,,False,0,2025-12-02 09:34:39+00:00
3c64b1,DLH39T  ,Germany,1764668078,1764668078,3.953,41.8674,9144.0,False,243.26,58.23,0.0,,9250.68,1000,False,0,2025-12-02 09:34:39+00:00
4aca04,NOZ183  ,Sweden,1764668078,1764668078,7.0788,59.7724,7620.0,False,262.3,62.68,0.0,,7452.36,,False,0,2025-12-02 09:34:39+00:00
4080ff,GCMTK   ,United Kingdom,1764668078,1764668078,-4.6765,50.5025,396.24,False,46.22,16.82,1.63,,327.66,,False,0,2025-12-02 09:34:39+00:00
3c64a6,DLH5NV  ,Germany,1764668078,1764668078,10.1774,52.7908,10668.0,False,247.02,12.39,0.0,,10652.76,3734,False,0,2025-12-02 09:34:39+00:00
4aca08,NSZ4ZE  ,Sweden,1764668078,1764668078,6.3507,43.6752,11887.2,False,217.75,239.31,0.0,,11910.06,1000,False,0,2025-12-02 09:34:39+00:00
4aca07,NOZ14X  ,Sweden,1764668078,1764668078,3.3536,53.4185,10972.8,False,178.6,203.24,0.0,,10751.82,2264,False,0,2025-12-02 09:34:39+00:00
0a001b,DAH1068 ,Algeria,1764668023,1764668045,5.1955,43.4467,45.72,False,71.66,134.71,0.33,,121.92,5570,False,0,2025-12-02 09:34:39+00:00
4aca09,NOZ8431 ,Sweden,1764668078,1764668078,4.8664,55.9915,10668.0,False,281.0,19.46,0.33,,10447.02,0655,False,0,2025-12-02 09:34:39+00:00
3c64a8,DLH9YY  ,Germany,1764668078,1764668078,12.2074,41.975,762.0,False,82.49,162.58,-1.63,,830.58,1000,False,0,2025-12-02 09:34:39+00:00
3c64a7,DLH1PM  ,Germany,1764668078,1764668078,23.6924,38.6613,8351.52,False,224.69,173.56,-12.35,,8496.3,6413,False,0,2025-12-02 09:34:39+00:00
0a001a,DAH1036 ,Algeria,1764668077,1764668077,4.1924,39.7416,10363.2,False,229.98,8.62,0.0,,10477.5,5566,False,0,2025-12-02 09:34:39+00:00
47bf37,DOC     ,Norway,1764668078,1764668078,11.0983,59.9143,403.86,False,47.43,155.66,0.98,,342.9,,False,0,2025-12-02 09:34:39+00:00
0a0049,DAH1231 ,Algeria,1764668028,1764668028,3.1843,37.3915,5113.02,False,198.71,177.92,-10.08,,7345.68,7647,False,0,2025-12-02 09:34:39+00:00
4080ea,BAW776F ,United Kingdom,1764668077,1764668077,17.9233,59.6434,,True,4.37,118.12,,,,6204,False,0,2025-12-02 09:34:39+00:00
4aca14,NSZ3512 ,Sweden,1764668078,1764668078,5.424,52.6773,11582.4,False,191.91,236.48,0.0,,11437.62,0743,False,0,2025-12-02 09:34:39+00:00
4aca0b,NSZ56V  ,Sweden,1764668078,1764668078,2.6175,47.5553,11887.2,False,197.68,177.91,-0.33,,11765.28,0734,False,0,2025-12-02 09:34:39+00:00
4aca0d,NSZ5258 ,Sweden,1764668078,1764668078,0.8489,52.1867,11582.4,False,201.18,218.98,0.0,,11315.7,2246,False,0,2025-12-02 09:34:39+00:00
4aca69,SAS1904 ,Sweden,1764668078,1764668078,9.3905,58.0983,9753.6,False,249.8,346.42,-0.33,,9624.06,1236,False,0,2025-12-02 09:34:39+00:00
4bb4eb,MGH001  ,Turkey,1764667912,1764667912,29.4144,40.926,457.2,False,70.18,244.37,-4.88,,579.12,,False,0,2025-12-02 09:34:39+00:00
4aca70,SAS98K  ,Sweden,1764668078,1764668078,19.0363,50.6838,7467.6,False,189.58,330.58,12.35,,7482.84,4351,False,0,2025-12-02 09:34:39+00:00
4aca74,SAS1694 ,Sweden,1764668076,1764668076,16.5589,48.1187,,True,0.0,205.31,,,,,False,0,2025-12-02 09:34:39+00:00
4aca76,SAS2865 ,Sweden,1764668078,1764668078,9.4249,58.6519,11277.6,False,213.35,129.72,0.0,,11125.2,,False,0,2025-12-02 09:34:39+00:00
4aca78,SAS4611 ,Sweden,1764668076,1764668076,-2.1982,57.1982,,True,8.75,337.5,,,,,False,0,2025-12-02 09:34:39+00:00
4aca6d,SAS212  ,Sweden,1764668078,1764668078,10.0382,59.7839,5372.1,False,217.1,37.01,-12.03,,5303.52,,False,0,2025-12-02 09:34:39+00:00
4aca6c,SAS1674 ,Sweden,1764668078,1764668078,13.3322,54.362,8839.2,False,218.4,337.42,0.33,,8884.92,7263,False,0,2025-12-02 09:34:39+00:00
a1b535,UAL46   ,United States,1764668078,1764668078,-2.4873,51.0797,11277.6,False,263.08,87.76,0.0,,10957.56,2231,False,0,2025-12-02 09:34:39+00:00
02a1ac,LBT844  ,Tunisia,1764668078,1764668079,3.5806,48.0264,11582.4,False,242.45,329.24,0.0,,11498.58,4055,False,0,2025-12-02 09:34:39+00:00
0a0078,DAH1010 ,Algeria,1764668078,1764668078,4.5229,45.7023,10972.8,False,239.34,350.6,0.0,,10980.42,5564,False,0,2025-12-02 09:34:39+00:00
0a0076,DAH1076 ,Algeria,1764668078,1764668078,0.5672,40.8765,10363.2,False,246.62,16.36,0.0,,10416.54,5572,False,0,2025-12-02 09:34:39+00:00
4aca45,NSZ8907 ,Sweden,1764668075,1764668079,19.2419,47.4301,,True,0.0,25.31,,,,,False,0,2025-12-02 09:34:39+00:00
440352,EJU126U ,Austria,1764668078,1764668078,1.772,46.1126,10058.4,False,184.63,189.46,0.0,,10020.3,1000,False,0,2025-12-02 09:34:39+00:00
471fa4,WZZ2778 ,Hungary,1764668078,1764668078,19.2637,47.4361,,True,2.31,216.56,,,,4553,False,0,2025-12-02 09:34:39+00:00
471fa7,WZZ3GC  ,Hungary,1764668078,1764668078,8.3217,51.608,10668.0,False,222.02,100.01,0.0,,10652.76,0565,False,0,2025-12-02 09:34:39+00:00
471fa0,WZZ9743 ,Hungary,1764668078,1764668078,15.4224,48.1406,11582.4,False,217.92,53.16,0.0,,11559.54,1000,False,0,2025-12-02 09:34:39+00:00
44034b,EJU71MC ,Austria,1764668077,1764668078,6.0419,45.3075,11277.6,False,203.85,197.93,0.0,,11292.84,1000,False,0,2025-12-02 09:34:39+00:00
aa44cf,UAL963  ,United States,1764668078,1764668078,13.3004,52.6026,4343.4,False,211.79,16.37,12.35,,4381.5,1356,False,0,2025-12-02 09:34:39+00:00
0a0086,DAH3060 ,Algeria,1764668078,1764668078,10.7976,42.2164,10972.8,False,234.81,32.02,0.0,,10972.8,,False,0,2025-12-02 09:34:39+00:00
44033e,EJU93QT ,Austria,1764667930,1764667930,8.7244,45.6477,,True,0.0,258.75,,,,1122,False,0,2025-12-02 09:34:39+00:00
46b927,SEH5DL  ,Greece,1764668076,1764668078,19.6665,41.157,10972.8,False,228.82,330.21,0.0,,10995.66,5502,False,0,2025-12-02 09:34:39+00:00
4aca4f,NSZ2ES  ,Sweden,1764668078,1764668078,-0.1458,51.2223,2308.86,False,133.56,68.77,13.33,,2232.66,6224,False,0,2025-12-02 09:34:39+00:00
4a08a5,HYS404  ,Romania,1764668077,1764668078,13.7712,49.497,11269.98,False,226.47,103.53,0.0,,11277.6,1000,False,0,2025-12-02 09:34:39+00:00
47b1dc,IGO0033 ,Norway,1764668077,1764668078,-1.608,52.9409,4640.58,False,183.25,319.78,-9.1,,4518.66,3226,False,0,2025-12-02 09:34:39+00:00
0180ab,BNL331  ,Libyan Arab Jamahiriya,1764668077,1764668077,29.8873,39.8877,8724.9,False,205.64,341.02,-9.75,,8877.3,,False,0,2025-12-02 09:34:39+00:00
3994cf,RIV153  ,France,1764668017,1764668018,1.3429,43.6471,190.5,False,52.99,143.69,-2.28,,236.22,1751,False,0,2025-12-02 09:34:39+00:00
39e4ac,AFR81KU ,France,1764668077,1764668078,23.3843,45.0393,10675.62,False,240.34,101.98,0.0,,10645.14,7563,False,0,2025-12-02 09:34:39+00:00
398ded,OYO8    ,France,1764668065,1764668065,6.1309,46.2529,434.34,False,56.04,226.49,-3.25,,510.54,,False,0,2025-12-02 09:34:39+00:00
0a0018,DAH1509 ,Algeria,1764668078,1764668078,2.9915,42.3814,10066.02,False,222.64,176.56,0.0,,10126.98,7651,False,0,2025-12-02 09:34:39+00:00
4a08e6,ROT381T ,Romania,1764667935,1764667936,2.5862,49.0281,259.08,False,66.65,264.69,-3.25,,266.7,1000,False,0,2025-12-02 09:34:39+00:00
4080e9,SHT6L   ,United Kingdom,1764668078,1764668078,-4.3629,55.9096,472.44,False,63.69,226.64,-3.25,,350.52,6342,False,0,2025-12-02 09:34:39+00:00
